song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1SjBcdzWbs79UTCrH4qXJf,0.616,0.617,C♯/D♭,-8.431,major,0.52,0.128,0.0,0.177,0.476,175.929,177273,4
4QSehYD2iCp1L3l4B3QNv0,0.683,0.566,C,-8.815,major,0.105,0.114,0.0,0.111,0.355,150.089,128651,4
2kPlWEOm2tQlaZRE01IbBQ,0.921,0.539,G♯/A♭,-7.376,major,0.204,0.126,0.0,0.114,0.616,140.037,212521,4
7tt5I7ztXfKzZRqyL2FCYb,0.842,0.593,C,-6.903,minor,0.347,0.283,0.0,0.0955,0.734,169.963,227227,4
5Qs6gTnyrG0KGYbuCzoK5k,0.845,0.67,E,-4.806,minor,0.0595,0.109,0.0,0.0988,0.504,124.036,221959,4
43Ykyd3WD3tfaFDhunMZHp,0.709,0.598,C♯/D♭,-7.655,major,0.391,0.139,1.29e-06,0.117,0.693,81.04,132727,4
7oPHGO39MQVukHZjdz4b9S,0.626,0.569,D,-10.669,minor,0.279,0.0496,0.0,0.139,0.442,92.612,151685,4
7Cj3tnMCpXpHgE8CIISbGq,0.772,0.48,F♯/G♭,-11.392,minor,0.46,0.242,0.0,0.0975,0.339,91.047,265404,4
0NvHg9fiix03UG7hdYx6DI,0.708,0.512,C,-8.963,major,0.0624,0.208,0.0,0.149,0.42,87.487,164725,4
0f6U1lMWlbjnyYBctfjji1,0.702,0.602,D,-7.21,major,0.213,0.0346,0.0,0.112,0.556,153.054,174155,4
5rIjbX7rQMj8Gh9Oxd4Vrc,0.793,0.639,G,-6.476,minor,0.226,0.414,0.0,0.132,0.596,142.988,269249,4
09b7tlISM5nQic0l2Qv9lP,0.542,0.596,F,-6.906,minor,0.26,0.201,0.0,0.0802,0.437,96.476,175899,4
5DxA8tzKieKkOrvKnCrADi,0.809,0.688,A,-5.465,major,0.139,0.104,0.00133,0.105,0.225,143.042,256739,4
58H8cWvvaFLFg2g7SdOO44,0.701,0.798,G,-5.123,minor,0.0584,0.0841,0.0,0.13,0.672,77.516,179652,4
3gntlMjzCV42fREUUbOHCN,0.783,0.662,D♯/E♭,-9.491,minor,0.409,0.617,0.0,0.101,0.458,145.88,116256,4
18XlJEroUwFo0tLZxscgXE,0.766,0.706,G,-6.553,minor,0.16,0.223,0.00028,0.064,0.766,142.989,172598,4
1cMMVJ4FDqhCci9efd1BU6,0.852,0.747,B,-3.666,minor,0.169,0.0311,0.0,0.0789,0.898,148.005,195681,4
1S1dOc3yIPNt4sNxhlOghf,0.909,0.497,C♯/D♭,-6.916,major,0.179,0.22,0.0,0.149,0.148,134.033,229360,4
16g0KbmQyBBt7wV8gr7SxA,0.894,0.508,C♯/D♭,-8.436,minor,0.188,0.173,0.0,0.0736,0.719,112.015,308310,4
3B5yl01KF06NkYG39BdTBa,0.714,0.691,E,-4.322,minor,0.0621,0.311,2.08e-05,0.258,0.548,99.002,217395,4
34q8siON3Dxf5HFVt3pynf,0.319,0.109,G,-20.638,major,0.0366,0.948,0.000544,0.144,0.388,144.93,195376,3
3JjjOjwcvUKjt7AnJxBjUV,0.969,0.641,D,-6.603,major,0.0958,0.0196,0.0,0.112,0.156,128.058,277500,4
09hbZ8vF8YmlVQq55Ai1Ay,0.458,0.506,C♯/D♭,-9.596,minor,0.2,0.408,0.0,0.347,0.736,163.028,190097,4
7J0xf4SU1GNWJu2rtFD14T,0.716,0.635,A♯/B♭,-7.629,minor,0.165,0.153,1.5e-05,0.228,0.261,153.07,226918,4
3sOGVdj5VPY6C2XImtlzj7,0.577,0.875,A,-2.897,minor,0.0681,0.0231,4.69e-06,0.111,0.411,164.009,181283,4
0hfaWJEQfbiX7PnZNAzN1r,0.57,0.51,G♯/A♭,-9.668,minor,0.327,0.131,0.0,0.332,0.315,87.417,239316,1
2cv6XK6H0imQqD16uvHMOS,0.6,0.56,G,-5.91,major,0.304,0.3,0.0,0.151,0.682,127.113,191625,4
5E75Cr0oqxGoX0YYwdC3nZ,0.64,0.69,C,-6.489,major,0.235,0.399,0.0,0.463,0.59,89.906,229473,4
4jOBQxq4Ffd8DDrsN4wPOR,0.839,0.706,G,-5.629,minor,0.0728,0.264,1.23e-06,0.106,0.462,92.031,147120,4
3iPbmpKBMflYd7UjdYftoj,0.688,0.909,G♯/A♭,-1.992,major,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,210573,4
3GW3dMxqIbl14cZtpLRQBy,0.794,0.613,C♯/D♭,-6.336,minor,0.145,0.0363,0.0,0.742,0.412,135.984,173162,4
2nNyByp31BbKxsFOzU0NEP,0.745,0.594,G,-10.93,major,0.0755,0.00214,0.74,0.123,0.392,96.939,183120,4
0uS5AOdP62OtR1EavZlqZ9,0.682,0.633,D,-10.583,major,0.0619,0.0546,0.00282,0.339,0.352,120.017,210000,4
3ggtU1ZOKO8ZNiqPNyXGcm,0.708,0.782,D,-4.687,major,0.0674,0.00772,0.0,0.107,0.484,119.997,160880,4
0i8LczDYHXdtxlePOC82y2,0.874,0.449,D♯/E♭,-14.471,minor,0.243,0.091,0.0,0.107,0.537,114.958,138633,4
5TWAIHYaOnYg4txfmCgon5,0.573,0.747,C,-6.46,major,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,160707,4
7LAmsNJpBaNvNg7VZPXxSv,0.372,0.255,G,-6.834,major,0.0344,0.436,0.0,0.33,0.254,114.402,161613,1
64v1g2HcPumBz2Wd1rT56b,0.386,0.762,A,-6.341,major,0.564,0.122,0.0,0.527,0.433,170.691,138312,4
73M0rMVx5CWE8M4uATSsto,0.706,0.824,C,-7.959,major,0.0694,0.355,0.000133,0.111,0.86,94.98,132000,4
03vKLlDFVaAGIiUAy7wcOu,0.503,0.315,A,-15.276,minor,0.641,0.284,0.0,0.278,0.221,71.583,344921,3
7mp94ssvjOwGi7tXn3FcUW,0.826,0.768,C♯/D♭,-4.612,major,0.0747,0.0821,5.27e-05,0.113,0.505,122.005,162234,4
0cu0rhnlCnJ7JIeHRiLpj3,0.902,0.669,C♯/D♭,-5.049,major,0.457,0.161,0.0,0.0728,0.628,139.949,112547,4
3Bi3ws3uigvFSmfTcSLjnp,0.57,0.643,C♯/D♭,-7.531,minor,0.0861,0.158,0.000459,0.112,0.325,146.906,198776,4
31sSFHIe4NaxltVFOEIcTa,0.783,0.435,G,-7.78,major,0.0588,0.282,0.0,0.0833,0.512,106.974,210220,4
2rFTRICumonxxZKxxfEu8R,0.894,0.615,D♯/E♭,-6.269,major,0.0826,0.0308,0.00921,0.309,0.661,120.0,193209,4
4YDajhjVXlBaPhgONWjzg6,0.351,0.757,E,-4.573,minor,0.0799,0.589,0.0,0.15,0.317,174.128,101886,4
3NM41PVVUr0ceootKAtkAj,0.327,0.449,A♯/B♭,-5.362,major,0.034,0.369,0.00444,0.22,0.179,123.969,218755,4
1rdTdOTRfGXjQ9Auwn1gzx,0.654,0.792,G,-6.116,major,0.351,0.192,0.0,0.708,0.194,94.878,208000,4
77p4fRpoeiZMtUy3P9kN21,0.6,0.603,G,-8.696,major,0.0741,0.313,0.0,0.0872,0.379,168.085,225107,4
6hf0RpxTbOprT5nnwzkk8e,0.891,0.819,G♯/A♭,-3.964,major,0.106,0.0261,0.000354,0.173,0.768,101.968,217773,4
43qcs9NpJhDxtG91zxFkj7,0.839,0.711,F♯/G♭,-4.733,minor,0.0473,0.398,2.02e-06,0.118,0.573,97.99,349547,4
33OeHNGJA124QytVD0BeQK,0.909,0.446,C♯/D♭,-11.432,minor,0.462,0.183,0.0,0.0789,0.6,128.033,231415,4
2jVsFJ1RBsNURL1aLzAE0S,0.851,0.837,B,-3.497,major,0.319,0.191,0.0,0.229,0.41,150.947,217183,4
5H9dz6nY2JtAvtSkX8Xj5K,0.544,0.446,E,-11.074,minor,0.426,0.391,0.0,0.157,0.478,135.11,139050,4
3Wrjm47oTz2sjIgck11l5e,0.714,0.8,B,-4.808,minor,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
0dAWoeO5YaCgqYnwBkxzms,0.579,0.598,B,-11.033,minor,0.276,0.445,2.15e-06,0.395,0.499,80.631,151418,4
2DLb8GzsiTzBa356K33Ryv,0.707,0.682,C♯/D♭,-6.384,major,0.291,0.307,0.0,0.0381,0.78,94.014,135054,3
4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,C♯/D♭,-4.008,major,0.0387,0.00165,0.0,0.178,0.958,132.507,173347,4
4tB6ApBRk7JEBKet5mRFF3,0.888,0.407,G♯/A♭,-10.158,minor,0.487,0.157,0.0,0.0914,0.751,77.031,176160,4
4XvcHTUfIlWfyJTRG0aqlo,0.829,0.512,F♯/G♭,-5.865,minor,0.187,0.492,0.0,0.12,0.638,80.511,123987,4
5hVghJ4KaYES3BFUATCYn0,0.554,0.498,A,-8.866,major,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067,4
5B0kgjHULYJhAQkK5XsMoC,0.493,0.653,C,-5.666,minor,0.0466,0.269,0.0,0.511,0.852,142.347,121573,4
5fbHRCsGpFIOLRtlhCRFDR,0.62,0.586,C♯/D♭,-6.612,major,0.212,0.155,0.0,0.535,0.487,137.131,130980,4
0BiK5BbYNFLb88CCOxBFJe,0.386,0.762,A,-6.341,major,0.564,0.122,0.0,0.527,0.433,170.691,138312,4
4ydmav4vl7hebadtfZtMrg,0.467,0.635,G,-6.115,major,0.154,0.314,4.16e-06,0.844,0.51,127.596,88625,3
7z4xW9WY86uH3gd1V9pfCM,0.827,0.571,B,-7.949,major,0.366,0.0195,0.0,0.166,0.62,142.034,146419,4
46oHvXwpEZOFX518we1nJD,0.703,0.845,A♯/B♭,-4.851,minor,0.337,0.169,0.0,0.122,0.745,97.672,146482,4
3JJL91ilRV6fXhKqu0FGXs,0.371,0.75,G,-5.382,minor,0.402,0.601,0.0,0.482,0.729,173.456,155293,4
3DarAbFujv6eYNliUTyqtz,0.764,0.705,G♯/A♭,-3.463,major,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667,4
0k4d5YPDr1r7FX77VdqWez,0.828,0.621,G♯/A♭,-6.414,major,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4
2goHCrsDJaflEwQ930ef0o,0.685,0.855,C♯/D♭,-6.724,minor,0.438,0.329,8.9e-05,0.301,0.46,157.181,223719,4
3EG9FJ0ToLfgnc1IG2Z1wz,0.468,0.652,C,-4.912,major,0.0722,0.333,0.000318,0.55,0.39,140.223,588139,4
13HsOwrwTA5HgLuoaDHncP,0.665,0.469,A♯/B♭,-7.778,minor,0.13,0.565,0.000317,0.219,0.142,115.852,229565,4
5lAnYvAIkSDNXqfo7DyFUm,0.855,0.488,D♯/E♭,-4.601,major,0.208,0.506,0.0,0.347,0.619,124.097,174253,4
6qouBO0wJtYc3k7DfKRUBx,0.454,0.866,D,-5.348,major,0.391,0.121,0.0067,0.167,0.518,92.463,175123,4
6PQ88X9TkUIAUIZJHW2upE,0.808,0.897,B,-3.712,minor,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,231041,4
1pbbsI2KGPOMu0HmuGccBu,0.555,0.712,C♯/D♭,-7.446,major,0.323,0.0451,5.14e-06,0.182,0.555,78.958,515865,4
4Hta7Oy5W9HD0UgT1P8PPV,0.766,0.814,D,-3.367,major,0.0733,0.044,1.08e-05,0.195,0.481,108.07,203588,4
0FFsgUoFibYISzMxuGS61W,0.683,0.615,F,-5.737,major,0.0966,0.222,8.25e-06,0.154,0.45,77.014,188893,4
3Vi5XqYrmQgOYBajMWSvCi,0.664,0.609,C♯/D♭,-6.509,major,0.0707,0.304,0.0,0.0926,0.194,130.041,210560,4
2HrRwAKgIzjTeuKoaj4akH,0.488,0.59,C,-6.319,major,0.247,0.696,0.0,0.661,0.498,96.446,70927,5
09xpQPfKWdio1wx6v17dGa,0.471,0.71,C♯/D♭,-6.462,minor,0.213,0.0618,1.7e-06,0.338,0.599,80.453,177743,4
2X5m6irq8boS50Efx4oWew,0.336,0.613,G♯/A♭,-7.869,major,0.123,0.389,9.99e-05,0.765,0.741,40.319,57667,4
6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,F,-4.175,minor,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
5RwV8BvLfX5injfqYodke9,0.78,0.719,D♯/E♭,-3.613,minor,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604,4
0W6I02J9xcqK8MtSeosEXb,0.912,0.655,G♯/A♭,-6.029,minor,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293,4
0CsR9Y9SnC6ZWmekmVqSHz,0.733,0.862,G,-5.736,major,0.197,0.374,0.00247,0.131,0.536,111.076,223560,4
2HolBGR6tpiWI80MXoV1dJ,0.619,0.707,C♯/D♭,-5.791,major,0.0499,0.0366,7.54e-05,0.13,0.558,168.995,212947,4
6Q9IUoBTNLHgBib1FSFGbj,0.734,0.45,F♯/G♭,-7.075,major,0.0824,0.597,7.33e-06,0.0964,0.529,135.067,216853,4
1ayV64ur8VWgc6OPtPRl1q,0.842,0.522,G,-7.844,major,0.0985,0.293,6.91e-05,0.107,0.285,132.986,159160,4
7y3xU9vEC1s8DSuuoSYKih,0.678,0.531,A♯/B♭,-5.029,major,0.0374,0.126,3.44e-05,0.377,0.176,99.008,177373,4
1YDebgap5OFwXEBG18NJvy,0.933,0.656,D,-5.85,major,0.322,0.129,0.0,0.161,0.934,119.987,159083,4
5CC5krEgwJXuoA0F9scOFg,0.82,0.656,G♯/A♭,-5.537,minor,0.0399,0.209,0.0339,0.124,0.698,143.059,148253,4
05bfbizlM5AX6Mf1RRyMho,0.743,0.655,F♯/G♭,-5.015,minor,0.159,0.114,0.0,0.0764,0.785,172.031,261335,4
45Nc6nYgV3yBvAeRaZt689,0.691,0.656,G♯/A♭,-5.864,minor,0.172,0.543,1.22e-05,0.095,0.746,169.973,228867,4
7IwRg7xzgVtugj9KFFp07G,0.832,0.638,A,-7.307,major,0.19,0.000245,0.0,0.0925,0.574,173.873,93920,4
4nFAUqFou9ZbWNho3jeY1h,0.897,0.685,G♯/A♭,-5.6,major,0.351,0.0106,0.0,0.0325,0.567,83.51,153173,4
0DbO2UQHQvlcwMppuvmTpI,0.915,0.645,G♯/A♭,-7.067,minor,0.343,0.0478,0.0,0.139,0.593,142.902,130507,4
7i3kr1y4u5MdWyCpWy3Tcb,0.758,0.467,B,-11.419,minor,0.206,0.482,0.00665,0.0899,0.232,119.914,103267,4
3qVOLPO3RJZrggh1Is3lnZ,0.933,0.533,C♯/D♭,-7.607,major,0.325,0.0871,0.0,0.0787,0.367,100.94,124120,4
044qaq699wF3qjMMU60T7y,0.814,0.51,C♯/D♭,-6.555,major,0.227,0.219,0.0,0.0841,0.391,135.0,110347,4
0ohcCrxZkBfFbkuRPOZQZX,0.619,0.736,B,-7.651,major,0.0425,0.0328,0.0,0.0864,0.299,93.993,208600,4
69AFoFpPNM7digmbH2Clyf,0.546,0.648,A,-6.941,minor,0.328,0.109,1.73e-06,0.119,0.572,169.963,133901,4
0UDIaktcsCSzl8km0jyBiR,0.874,0.6,F♯/G♭,-5.135,minor,0.37,0.00126,0.0,0.087,0.687,156.869,117840,4
2mC33mxgLJN3IT65MGN3B0,0.452,0.668,E,-5.118,minor,0.0292,0.00516,1.45e-05,0.112,0.142,142.548,395786,3
05XVx1G5WiHBYPxgPj6vVr,0.692,0.0825,C,-14.272,major,0.0396,0.98,8.13e-06,0.11,0.217,153.833,121667,3
2zVaxB54fNngkbWs5uZnla,0.625,0.717,A♯/B♭,-5.796,minor,0.121,0.0476,8.73e-05,0.277,0.398,126.004,226835,4
0PwFN7vRvY80Hnkoew2x3f,0.768,0.56,D♯/E♭,-3.497,major,0.0859,0.709,0.000791,0.115,0.372,112.084,205714,3
4b1QDjgpcfZxsHixAHW9UA,0.633,0.285,G,-13.477,major,0.161,0.834,0.00305,0.119,0.488,69.959,97840,4
26BMsCXJpD7eYtP7ufhApC,0.67,0.424,A,-14.297,minor,0.292,0.333,0.0,0.112,0.743,77.685,148715,4
0KfNomDfIkM7suIHb105Oi,0.695,0.656,C♯/D♭,-6.038,major,0.0489,0.057,0.0,0.267,0.346,90.986,213842,4
3ZozFqJJlDBNIm4xqxn2ZD,0.649,0.76,C♯/D♭,-6.487,major,0.0574,0.114,0.0,0.317,0.843,80.018,161853,4
1SgUjGzbmmMOsGFTVwQ59L,0.706,0.824,C,-7.959,major,0.0694,0.355,0.000133,0.111,0.86,94.98,132000,4
48WidxP9CqyYtk97pwGZ3c,0.443,0.72,G,-3.743,minor,0.0733,0.0669,0.0,0.0909,0.374,89.378,301304,4
1aU1wpYBSpP0M6IiihY5Ue,0.532,0.708,C,-8.121,major,0.0505,0.435,0.0236,0.107,0.586,167.977,254467,4
3SDCwIs4eizbx4rDIgB9Lf,0.774,0.617,F,-4.058,major,0.0473,0.037,0.0,0.107,0.602,149.896,121650,4
6oIahjoSHQ3GQJg0hrLdzY,0.524,0.699,C♯/D♭,-5.559,minor,0.0462,0.303,0.0,0.769,0.703,145.191,246610,4
2d1MywHy6FwKdzxFuSJnwl,0.626,0.56,C,-5.82,minor,0.0288,0.148,1.51e-05,0.109,0.229,93.989,244005,4
1TwQ0XtQfCgcstxhpOSg7t,0.74,0.611,G,-7.312,major,0.155,0.227,0.0,0.0991,0.534,129.947,221816,4
63aj87TQG6F3RVO5nbG2VQ,0.915,0.72,G♯/A♭,-3.126,major,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,131067,4
1xddmaN7Ivc2SQ940oBskZ,0.442,0.748,D,-5.632,major,0.0538,0.0129,0.0,0.0917,0.191,134.176,240000,4
0JoauGkPBGhYEHixggeYO4,0.435,0.811,D,-5.594,major,0.0357,0.00047,0.0,0.163,0.174,152.041,197333,4
5iBEUyRJL5fV0Hl5L5AqoR,0.663,0.881,F,-3.854,minor,0.311,0.122,0.0,0.294,0.628,92.967,284093,4
5ajjAnNRh8bxFvaVHzpPjh,0.386,0.426,D♯/E♭,-6.642,major,0.0363,0.807,0.0,0.14,0.261,180.104,203385,3
0C0H3ceDDykj8FQR51gMZP,0.84,0.78,C♯/D♭,-5.459,major,0.459,0.0447,0.0,0.204,0.625,141.997,160726,4
11x1qCBCprxNTJL5YeQjlm,0.735,0.855,C♯/D♭,-4.819,major,0.503,0.0206,0.0,0.84,0.255,157.958,145868,4
7CIERzyqIwLVKGp00YbHRO,0.829,0.617,C♯/D♭,-8.497,major,0.14,0.227,0.00306,0.0618,0.81,125.605,98544,4
3E7dfMvvCLUddWissuqMwr,0.652,0.698,A♯/B♭,-4.667,minor,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4
5avVDmK9FVJpd3MDO8I3Zl,0.727,0.914,G,-5.85,major,0.0743,0.617,0.0,0.596,0.784,106.021,196160,4
0M7mWKqwTIaVjYyxfZmtTa,0.424,0.661,D,-5.547,major,0.0425,0.521,1.62e-06,0.0719,0.384,111.762,195533,4
0dOg1ySSI7NkpAe89Zo0b9,0.398,0.952,E,-6.042,major,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680,4
1dgWTMoHwTUnQhOQ8SR5fV,0.782,0.589,C,-7.37,major,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,182960,4
5rX6C5QVvvZB7XckETNych,0.7,0.864,G,-3.629,major,0.0283,0.0212,0.0,0.0956,0.887,102.997,297587,4
623lYBOJ7bLwh1bu3yeN5V,0.299,0.422,F,-9.977,major,0.0285,0.0873,0.0,0.182,0.168,67.797,191600,4
7MRyJPksH3G2cXHN8UKYzP,0.55,0.824,D,-5.988,major,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,4
4r6eNCsrZnQWJzzvFh4nlg,0.638,0.832,G♯/A♭,-5.039,major,0.049,0.141,0.0,0.113,0.648,124.071,227893,4
1fDsrQ23eTAVFElUMaf38X,0.531,0.481,E,-11.709,minor,0.06,0.699,0.0,0.0842,0.491,138.45,516893,4
32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,C,-7.223,major,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667,4
43btz2xjMKpcmjkuRsvxyg,0.811,0.41,A,-8.214,major,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,254493,4
4TCeFZNjGNQIpCuZmJkkE2,0.536,0.754,A♯/B♭,-5.102,major,0.0399,0.0597,4.92e-06,0.118,0.212,139.988,204800,4
6N1EjQjnvhOjFrF6oUmGPa,0.505,0.71,D,-10.853,major,0.0371,0.0115,2.58e-06,0.0977,0.771,138.907,216973,4
0b2IVjeD268pYd7VUhmtKI,0.715,0.584,G♯/A♭,-8.231,major,0.0296,0.432,1.41e-06,0.095,0.609,90.99,203173,4
20OFwXhEXf12DzwXmaV7fj,0.508,0.774,D,-5.973,major,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600,4
7lJbTVbDEMa3w7NFamrwdq,0.771,0.283,D,-16.326,major,0.0444,0.198,0.0,0.0888,0.906,77.756,202787,4
5tVA6TkbaAH9QMITTQRrNv,0.623,0.449,F,-13.333,major,0.0253,0.212,0.0,0.0613,0.572,84.383,256000,4
3ts6xK5GzfMAAriT9AIBmP,0.599,0.807,E,-4.679,major,0.0402,0.202,0.0,0.196,0.812,172.017,167427,4
4DMKwE2E2iYDKY01C335Uw,0.482,0.786,G,-5.735,major,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000,4
2Y90nL1ohB4sgYELDs7uNx,0.574,0.96,A,-4.906,major,0.032,0.0457,0.0,0.121,0.978,117.486,254733,4
5JKQMoGmXwDHCodn5pFVHB,0.635,0.795,G,-5.313,major,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,283667,4
62AuGbAkt8Ox2IrFFb8GKV,0.529,0.127,B,-16.066,major,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4
4EEjMyQub6tgFVshlM9j1M,0.8,0.545,D,-13.637,major,0.0357,0.711,0.00191,0.104,0.861,124.943,250933,4
2SiXAy7TuUkycRVbbWDEpo,0.532,0.767,G,-5.509,major,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173,4
0qRR9d89hIS0MHRkQ0ejxX,0.573,0.683,F,-6.644,major,0.176,0.461,0.0,0.0935,0.817,169.519,142787,4
267NGliXM8YLVZiKAD9Otm,0.592,0.494,E,-10.618,minor,0.0747,0.237,0.0,0.13,0.231,132.037,209771,4
1Oi2zpmL81Q0yScF1zxaC0,0.845,0.576,B,-5.15,minor,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4
7uWdDOhI3wydISWM1AXN0M,0.737,0.526,C,-13.669,minor,0.0873,0.101,0.0,0.085,0.074,130.028,153337,4
5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,C♯/D♭,-5.484,major,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
40uMIn2zJLAQhNXghRjBed,0.797,0.631,D♯/E♭,-3.818,minor,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4
6uqyE384HDSsuwpoF4mjrL,0.765,0.373,G♯/A♭,-9.915,major,0.0713,0.329,0.541,0.112,0.59,85.015,195777,4
0LThjFY2iTtNdd4wviwVV2,0.702,0.741,A,-5.33,major,0.0427,0.00544,0.0,0.337,0.646,124.925,187585,4
34chhNX59Wo9HMFCsI3K8Y,0.434,0.889,A,-5.684,major,0.0509,0.395,0.0,0.273,0.845,113.326,153338,5
15qKrPi4Kg0z7g9HlwWyeb,0.784,0.474,G♯/A♭,-6.139,major,0.0524,0.333,0.0,0.278,0.64,128.012,204434,4
67G6iaOw8DZqp1z8STR89R,0.893,0.463,C♯/D♭,-5.301,major,0.36,0.199,0.0,0.318,0.591,81.026,229601,4
0G2zPzWqVjR68iNPmx2TBe,0.659,0.688,F♯/G♭,-4.649,major,0.0673,0.207,0.0,0.113,0.632,153.979,273474,4
5OFEJMirg4NPz7G1zgXDYu,0.859,0.423,C♯/D♭,-10.698,minor,0.283,0.543,0.0,0.104,0.563,125.89,138410,4
4khOYw0ka3gNzYCwMurq3C,0.69,0.616,C,-9.109,minor,0.0342,0.294,0.00387,0.11,0.668,153.13,213379,4
4hWAIH8ZIjcA2cEhGjr7jc,0.544,0.446,E,-11.074,minor,0.426,0.391,0.0,0.157,0.478,135.11,139050,4
4HzqWEdAbzcVFDv0pvxV4w,0.762,0.77,F,-2.758,major,0.223,0.138,0.0,0.15,0.631,177.998,201181,4
0zfsHae5pzUPpEuXjtEqbC,0.852,0.389,C♯/D♭,-13.112,major,0.0997,0.596,0.000401,0.112,0.584,139.953,150878,4
0no0UxJJUMeXvn0kpWoO8u,0.56,0.815,C♯/D♭,-6.387,major,0.0476,0.00321,0.0,0.206,0.444,81.034,143746,4
69AIpwGNLxr4qS1X5ynx60,0.586,0.559,E,-6.725,major,0.05,0.639,0.0,0.0872,0.437,177.945,167480,4
4JeOesjcWWlprTAvucDSJX,0.53,0.593,F,-7.286,major,0.0545,0.385,0.0,0.314,0.538,125.723,158537,4
4LaGu95Ui2s4vprSQYWUAZ,0.716,0.67,C,-6.995,minor,0.101,0.526,0.0,0.13,0.411,145.043,203586,4
2UwALqx6yOsXTFt7zRxnts,0.662,0.686,G,-8.302,major,0.332,0.251,5.59e-06,0.349,0.678,143.971,215000,4
2wzionesqIt3x5Sglb4n91,0.628,0.581,D,-8.377,major,0.188,0.46,0.0,0.152,0.259,145.396,120828,4
3EpF150nXMSNjiH0bbmXIL,0.437,0.527,F♯/G♭,-6.967,major,0.465,0.185,0.0,0.153,0.701,187.815,181714,4
239yM7BAQ2CkNc61ogPGXo,0.741,0.556,D,-9.184,major,0.0266,0.0629,0.041,0.103,0.587,122.008,249080,4
5EVzgDPaM0LCM3M5exl3z8,0.441,0.623,C♯/D♭,-7.331,minor,0.0414,0.135,0.0,0.14,0.285,78.082,249231,4
3DMs7bahbQTnoxCjgP7qoK,0.675,0.608,D♯/E♭,-6.934,minor,0.103,0.336,0.0,0.11,0.728,99.865,184800,4
4wNKxMbE3n1gRm4F6OaCP1,0.912,0.589,G♯/A♭,-7.476,major,0.2,0.0332,0.0162,0.0795,0.486,135.921,123549,4
5JKnYZOhSP7rOK0jPYcCjV,0.374,0.83,B,-5.203,minor,0.0584,0.00213,0.0,0.15,0.204,90.19,168398,4
3MmvQKMKdN3UhVS3eGzJIW,0.654,0.724,D♯/E♭,-6.59,minor,0.355,0.106,1.74e-06,0.655,0.717,71.696,150449,4
0kNYrbMehFxp1eleTwUjkP,0.723,0.667,D,-7.524,major,0.351,0.256,0.0,0.261,0.396,143.044,208112,5
4XkrlDVc8UQUvsyRsxvU0M,0.74,0.576,F♯/G♭,-6.744,minor,0.146,0.0249,0.0,0.104,0.315,110.095,209476,4
0tgBtQ0ISnMQOKorrN9HLX,0.591,0.831,E,-6.612,major,0.0355,0.235,0.00142,0.0571,0.678,93.007,187307,4
24YG5Z8Of1VHovrfXsbvCZ,0.578,0.684,C,-5.908,major,0.191,0.107,0.0,0.49,0.595,106.743,228252,3
3MthJpM1IEYp2ulZe00LvP,0.549,0.324,E,-11.769,major,0.0285,0.457,2.2e-06,0.133,0.268,80.888,236733,4
1oZq1wMYbEkr7ovRV7OWty,0.573,0.504,A♯/B♭,-8.116,major,0.219,0.236,0.0,0.12,0.526,126.655,46993,1
4VFGpluBaU1WcquEMzhSz6,0.816,0.596,C,-8.989,major,0.0294,0.557,0.812,0.0842,0.876,123.027,252413,4
58T4yPLn4NjBYXfRxeweyM,0.563,0.672,A,-7.226,minor,0.0765,0.359,0.0,0.0972,0.284,99.772,156000,4
1jbXYNuBFgN0BiNRO2cGov,0.812,0.617,D,-6.853,major,0.338,0.0895,3.29e-06,0.144,0.619,134.771,177778,5
